Ticker,Ex-Dividend Date,Dividend,Payment Date,Yield
AOS,2015-10-28,0.19,2015-11-16,0.0103
AOS,2015-07-29,0.19,2015-08-17,0.0102
AOS,2015-04-28,0.19,2015-05-15,0.0103
AOS,2015-02-04,0.19,2015-02-17,0.0105
AOS,2014-10-29,0.15,2014-11-17,0.0114
AOS,2014-07-29,0.15,2014-08-15,0.0117
AOS,2014-04-28,0.15,2014-05-15,0.0115
AOS,2014-02-05,0.15,2014-02-18,0.0111
AOS,2013-10-29,0.12,2013-11-15,0.0091
AOS,2013-07-29,0.12,2013-08-15,0.0107
AOS,2013-04-25,0.24,2013-05-14,0.0113
AOS,2013-01-29,0.2,2013-02-15,0.0108
AOS,2012-10-29,0.2,2012-11-15,0.012
AOS,2012-07-27,0.2,2012-08-15,0.0137
AOS,2012-04-26,0.16,2012-05-15,0.0135
AOS,2012-01-27,0.16,2012-02-15,0.0149
AOS,2011-10-27,0.16,2011-11-15,0.0162
AOS,2011-07-27,0.16,2011-08-15,0.0134
AOS,2011-04-27,0.14,2011-05-16,0.013
AOS,2011-01-27,0.14,2011-02-15,0.0127
AOS,2010-10-27,0.21,2010-11-15,0.0143
AOS,2010-07-28,0.21,2010-08-16,0.0145
AOS,2010-04-28,0.195,2010-05-17,0.0148
AOS,2010-01-27,0.195,2010-02-16,0.0183
AOS,2009-10-28,0.195,2009-11-16,0.014
AOS,2009-07-29,0.195,2009-08-17,0.0098
AOS,2009-04-28,0.19,2009-05-15,0.0063
BEN,2022-09-29,0.29,2022-10-14,0.0503
BEN,2022-06-29,0.29,2022-07-15,0.047
BEN,2022-03-30,0.29,2022-04-14,0.04
BEN,2021-12-30,0.29,2022-01-14,0.0343
BEN,2021-09-29,0.28,2021-10-15,0.0362
BEN,2021-06-29,0.28,2021-07-15,0.0344
BEN,2021-03-30,0.28,2021-04-15,0.0372
BEN,2020-12-30,0.28,2021-01-15,0.0452
BEN,2020-09-29,0.27,2020-10-15,0.0528
BEN,2020-07-14,0.27,2020-07-27,0.0518
BEN,2020-03-30,0.27,2020-04-13,0.0622
BEN,2019-12-30,0.27,2020-01-10,0.0411
BEN,2019-09-27,0.26,2019-10-11,0.0363
BEN,2019-06-27,0.26,2019-07-12,0.0303
BEN,2019-03-28,0.26,2019-04-12,0.0317
BEN,2018-12-28,0.26,2019-01-11,0.0356
BEN,2018-09-27,0.23,2018-10-12,0.0293
BEN,2018-06-28,0.23,2018-07-13,0.0287
BEN,2018-03-28,3,2018-04-12,0.1026
BEN,2018-03-28,0.23,2018-04-12,0.0245
BEN,2017-12-22,0.23,2018-01-10,0.021
BEN,2017-09-28,0.2,2017-10-13,0.018
BEN,2017-06-28,0.2,2017-07-14,0.018
BEN,2017-03-29,0.2,2017-04-13,0.0191
BEN,2016-12-28,0.2,2017-01-13,0.0198
BEN,2016-09-28,0.18,,0.0052
BEN,2016-06-28,0.18,,0.0058
BEN,2016-03-29,0.18,,0.0046
BEN,2015-12-24,0.18,,0.0049
BEN,2015-09-28,0.15,,0.0041
BEN,2015-06-26,0.15,,0.003
BEN,2015-03-27,0.15,,0.0029
BEN,2014-12-29,0.65,,0.0115
BEN,2014-09-26,0.12,,0.0022
BEN,2014-06-26,0.12,,0.0021
BEN,2014-03-27,0.12,,0.0023
BEN,2013-12-27,0.12,,0.0021
BEN,2013-09-26,0.1,,0.002
BEN,2013-06-20,0.1,,0.0021
BEN,2013-03-26,0.1,,0.0019
BEN,2012-12-12,0.1,,0.0023
BEN,2012-12-04,1,,0.0233
BEN,2012-09-26,0.09,,0.0022
BEN,2012-06-27,0.09,,0.0026
BEN,2012-03-28,0.09,,0.0022
BEN,2011-12-15,0.76,,0.0245
BEN,2011-09-28,0.08,,0.0026
BEN,2011-06-28,0.08,,0.002
BEN,2011-03-29,0.08,,0.0021
BEN,2010-12-29,0.08,,0.0023
BEN,2010-09-28,0.07,,0.002
BEN,2010-06-28,0.07,,0.0024
BEN,2010-03-29,0.07,,0.002
BEN,2009-12-29,0.07,,0.0021
BEN,2009-12-23,1,,0.0286
BEN,2009-10-01,0.07,,0.0022
BEN,2009-06-26,0.07,,0.0029
BEN,2009-03-27,0.07,,0.0039
BEN,2008-12-29,0.07,,0.0035
BEN,2008-10-02,0.07,,0.0023
BEN,2008-06-26,0.07,,0.0021
BEN,2008-03-26,0.07,,0.002
BEN,2007-12-26,0.07,,0.0017
BEN,2007-10-02,0.05,,0.0011
BEN,2007-06-27,0.05,,0.0011
BEN,2007-03-28,0.05,,0.0013
BEN,2006-12-26,0.05,,0.0014
BEN,2006-10-02,0.04,,0.0011
BEN,2006-06-30,0.04,,0.0014
BEN,2006-03-29,0.04,,0.0013
BEN,2005-12-28,0.04,,0.0013
BEN,2005-09-29,0.03,,0.0012
BEN,2005-06-30,0.03,,0.0013
BEN,2005-03-29,0.7,,0.0314
BEN,2004-12-29,0.03,,0.0014
BEN,2004-09-30,0.03,,0.0015
BEN,2004-07-01,0.03,,0.0017
BEN,2004-03-29,0.03,,0.0015
BEN,2003-12-29,0.03,,0.0016
BEN,2003-10-02,0.03,,0.0016
BEN,2003-06-26,0.03,,0.0019
BEN,2003-03-27,0.03,,0.0022
BEN,2002-12-27,0.03,,0.0022
BEN,2002-10-03,0.02,,0.0023
BEN,2002-07-03,0.02,,0.0018
BEN,2002-03-26,0.02,,0.0017
BEN,2001-12-27,0.02,,0.002
BEN,2001-10-03,0.01,,0.0006
BEN,2001-07-02,0.02,,0.0014
BEN,2001-03-29,0.02,,0.0017
BEN,2000-12-27,0.02,,0.0017
BEN,2000-09-29,0.02,,0.0014
BEN,2000-06-29,0.02,,0.0019
BEN,2000-03-29,0.02,,0.0019
